#group,false,false,false,false,false,false,false,false
#datatype,string,double,string,double,double,double,dateTime:RFC3339,long
#default,,,,,,,,
,device,humidity,location,noise_db,pressure,temperature,time,wifi_rssi
,heltec_v3,74.84,window,68.4,1000.58,4.01,2026-03-14T05:25:09.406316199Z,-41
,heltec_v3,74.73,window,71.04,1000.65,4.04,2026-03-14T05:25:39.995923179Z,-41
,heltec_v3,74.97,window,68.99,1000.63,4.05,2026-03-14T05:26:10.597674141Z,-40
,heltec_v3,74.54,window,72.77,1000.61,4.08,2026-03-14T05:26:41.215787338Z,-39
,heltec_v3,75.16,window,66.68,1000.68,4.02,2026-03-14T05:27:11.85852285Z,-39
,heltec_v3,75.13,window,81.79,1000.65,4.03,2026-03-14T05:27:42.453804742Z,-39
,heltec_v3,75.05,window,69.91,1000.67,4.04,2026-03-14T05:28:13.052479949Z,-40
,heltec_v3,74.96,window,74.66,1000.71,4.06,2026-03-14T05:28:43.655946488Z,-40
,heltec_v3,75.02,window,76.79,1000.65,4.02,2026-03-14T05:29:14.275075552Z,-39
,heltec_v3,75.03,window,70.16,1000.65,4.02,2026-03-14T05:29:44.873132356Z,-39
,heltec_v3,74.79,window,68.18,1000.7,4.07,2026-03-14T05:30:15.473709553Z,-39
,heltec_v3,75.16,window,74.44,1000.67,4.02,2026-03-14T05:30:46.087075942Z,-41
,heltec_v3,75.12,window,81.02,1000.65,4.05,2026-03-14T05:31:16.719087762Z,-41
,heltec_v3,75.06,window,67.24,1000.68,4.04,2026-03-14T05:31:47.354367874Z,-41
,heltec_v3,75.06,window,66.88,1000.68,4.05,2026-03-14T05:32:17.981259012Z,-39
,heltec_v3,74.99,window,66.82,1000.67,4.06,2026-03-14T05:32:48.60569443Z,-41
,heltec_v3,75.45,window,70.93,1000.68,3.99,2026-03-14T05:33:19.218136166Z,-41
,heltec_v3,74.96,window,63.5,1000.68,4.09,2026-03-14T05:33:49.826423244Z,-39
,heltec_v3,74.94,window,69.67,1000.71,4.06,2026-03-14T05:34:20.448662736Z,-39
,heltec_v3,75.05,window,78.07,1000.69,4.01,2026-03-14T05:34:51.05531598Z,-38
,heltec_v3,75.23,window,66.82,1000.71,4.01,2026-03-14T05:35:21.662216579Z,-39
,heltec_v3,75,window,72.06,1000.73,3.99,2026-03-14T05:35:52.250704058Z,-39
,heltec_v3,75.17,window,72.21,1000.74,3.97,2026-03-14T05:36:22.871466541Z,-39
,heltec_v3,75.02,window,70.09,1000.74,3.96,2026-03-14T05:36:53.477614894Z,-41
,heltec_v3,75.09,window,66.25,1000.74,3.99,2026-03-14T05:37:24.095554798Z,-38
,heltec_v3,74.78,window,67.29,1000.76,4.01,2026-03-14T05:37:54.71187812Z,-41
,heltec_v3,74.85,window,71.79,1000.8,4.04,2026-03-14T05:38:25.30590225Z,-39
,heltec_v3,74.7,window,67.71,1000.78,4.05,2026-03-14T05:38:55.924260029Z,-39
,heltec_v3,74.85,window,72.07,1000.78,4.02,2026-03-14T05:39:26.531780769Z,-38
,heltec_v3,75.04,window,67.39,1000.79,3.99,2026-03-14T05:39:57.125054127Z,-42
,heltec_v3,75.35,window,68.91,1000.82,4,2026-03-14T05:40:27.754120013Z,-39
,heltec_v3,75.32,window,69.77,1000.83,4,2026-03-14T05:40:58.381806814Z,-39
,heltec_v3,74.96,window,71.7,1000.82,4.06,2026-03-14T05:41:28.995048021Z,-41
,heltec_v3,74.99,window,65.42,1000.86,4.05,2026-03-14T05:41:59.599504667Z,-39
,heltec_v3,75.01,window,65.27,1000.88,4.05,2026-03-14T05:42:30.206740968Z,-39
,heltec_v3,75.34,window,74.79,1000.91,4.05,2026-03-14T05:43:00.836081552Z,-39
,heltec_v3,74.93,window,68.3,1000.86,4.1,2026-03-14T05:43:31.442785207Z,-38
,heltec_v3,75.34,window,71.44,1000.84,4.08,2026-03-14T05:44:02.052981357Z,-39
,heltec_v3,74.94,window,69.06,1000.84,4.08,2026-03-14T05:44:32.687838244Z,-39
,heltec_v3,75.01,window,75.3,1000.87,4.05,2026-03-14T05:45:03.338039621Z,-39
,heltec_v3,75.57,window,65.96,1000.86,4.01,2026-03-14T05:45:33.962209738Z,-41
,heltec_v3,75.08,window,71.31,1000.85,4.05,2026-03-14T05:46:04.573600781Z,-41
,heltec_v3,75.1,window,68.24,1000.88,4.05,2026-03-14T05:46:35.199081164Z,-39
,heltec_v3,74.93,window,70.98,1000.94,4.05,2026-03-14T05:47:05.830293209Z,-39
,heltec_v3,75.07,window,70.92,1000.95,4.04,2026-03-14T05:47:36.443362921Z,-39
,heltec_v3,74.55,window,70.93,1000.95,4.11,2026-03-14T05:48:07.079218148Z,-39
,heltec_v3,74.85,window,74.9,1000.98,4.08,2026-03-14T05:48:37.702542367Z,-41
,heltec_v3,75.03,window,72.43,1001.03,4.06,2026-03-14T05:49:08.302471434Z,-39
,heltec_v3,75.15,window,74.34,1001.03,4.02,2026-03-14T05:49:38.933412834Z,-39
,heltec_v3,74.91,window,68.95,1001.04,4.04,2026-03-14T05:50:09.533378164Z,-41
,heltec_v3,74.97,window,72.2,1001.04,3.99,2026-03-14T05:50:40.124702622Z,-38
,heltec_v3,74.88,window,70.18,1001.04,4.02,2026-03-14T05:51:10.723725376Z,-41
,heltec_v3,75.34,window,67.07,1001.04,3.93,2026-03-14T05:51:41.333084479Z,-41
,heltec_v3,75.58,window,71.3,1001.1,3.97,2026-03-14T05:52:11.969703559Z,-41
,heltec_v3,74.93,window,70.72,1001.09,4.06,2026-03-14T05:52:42.58884617Z,-39
,heltec_v3,75.11,window,73.46,1001.1,4.02,2026-03-14T05:53:13.202536753Z,-41
,heltec_v3,75.45,window,70.77,1001.12,4.02,2026-03-14T05:53:43.812311724Z,-39
,heltec_v3,75.15,window,69.51,1001.11,4.08,2026-03-14T05:54:14.432597886Z,-39
,heltec_v3,74.96,window,72.18,1001.1,4.04,2026-03-14T05:54:45.014779206Z,-39
,heltec_v3,74.81,window,67.57,1001.11,4.02,2026-03-14T05:55:15.607417686Z,-39
,heltec_v3,74.75,window,77.07,1001.12,4.02,2026-03-14T05:55:46.236762803Z,-41
,heltec_v3,75.04,window,76.64,1001.14,3.98,2026-03-14T05:56:16.852132162Z,-41
,heltec_v3,75.31,window,72.35,1001.1,3.98,2026-03-14T05:56:47.475103361Z,-41
,heltec_v3,75.48,window,67.38,1001.19,3.98,2026-03-14T05:57:18.071911317Z,-41
,heltec_v3,75.32,window,64.32,1001.14,4,2026-03-14T05:57:48.674962149Z,-39
,heltec_v3,74.67,window,73.43,1001.17,4.06,2026-03-14T05:58:19.296285252Z,-39
,heltec_v3,75.1,window,71.22,1001.2,4.01,2026-03-14T05:58:49.924348806Z,-38
,heltec_v3,75.62,window,71.49,1001.23,3.99,2026-03-14T05:59:20.542239731Z,-40
,heltec_v3,75.14,window,70.85,1001.26,3.96,2026-03-14T05:59:51.161771433Z,-39
,heltec_v3,74.98,window,75.2,1001.21,4,2026-03-14T06:00:21.776049752Z,-39
,heltec_v3,75.27,window,78.54,1001.18,3.96,2026-03-14T06:00:52.383413772Z,-41
,heltec_v3,75.06,window,67.51,1001.2,3.97,2026-03-14T06:01:22.996281917Z,-38
,heltec_v3,75.19,window,72.01,1001.19,3.94,2026-03-14T06:01:53.611419927Z,-39
,heltec_v3,75.15,window,70.48,1001.24,3.99,2026-03-14T06:02:24.221612932Z,-40
,heltec_v3,75,window,79.67,1001.25,4.03,2026-03-14T06:02:54.833071804Z,-41
,heltec_v3,74.85,window,70.18,1001.22,4.01,2026-03-14T06:03:25.421253337Z,-38
,heltec_v3,74.74,window,75.13,1001.16,4.06,2026-03-14T06:03:56.054141777Z,-41
,heltec_v3,74.87,window,77.27,1001.19,3.98,2026-03-14T06:04:26.641001985Z,-38
,heltec_v3,74.84,window,75.59,1001.19,4.01,2026-03-14T06:04:57.244800296Z,-39
,heltec_v3,75.16,window,78.31,1001.22,3.94,2026-03-14T06:05:27.842205416Z,-39
,heltec_v3,75.25,window,73.9,1001.22,3.98,2026-03-14T06:05:58.46801733Z,-42
,heltec_v3,75.27,window,78.27,1001.19,3.98,2026-03-14T06:06:29.077417703Z,-41
,heltec_v3,75.31,window,72.61,1001.24,3.98,2026-03-14T06:06:59.686330179Z,-39
,heltec_v3,75.11,window,75.88,1001.26,4.01,2026-03-14T06:07:30.282842868Z,-40
,heltec_v3,74.92,window,67.95,1001.25,3.97,2026-03-14T06:08:00.895958247Z,-40
,heltec_v3,75.03,window,70.31,1001.25,3.94,2026-03-14T06:08:31.507700317Z,-39
,heltec_v3,75.27,window,67.45,1001.25,3.97,2026-03-14T06:09:02.120298557Z,-41
,heltec_v3,75,window,74.67,1001.25,3.98,2026-03-14T06:09:32.720911279Z,-39
,heltec_v3,75.42,window,71.59,1001.31,3.99,2026-03-14T06:10:03.325687508Z,-38
,heltec_v3,75.02,window,72.5,1001.26,4.12,2026-03-14T06:10:33.938162867Z,-40
,heltec_v3,74.76,window,69.34,1001.28,4.07,2026-03-14T06:11:04.584701066Z,-41
,heltec_v3,75.08,window,69.52,1001.23,4.06,2026-03-14T06:11:35.175366591Z,-39
,heltec_v3,75.22,window,72.24,1001.29,4.03,2026-03-14T06:12:05.769683383Z,-42
,heltec_v3,75.31,window,73.22,1001.27,4,2026-03-14T06:12:36.37733741Z,-42
,heltec_v3,75.83,window,72.46,1001.3,3.97,2026-03-14T06:13:06.982437729Z,-38
,heltec_v3,75.71,window,69.61,1001.27,4.01,2026-03-14T06:13:37.582144494Z,-41
,heltec_v3,75.87,window,73.83,1001.28,3.99,2026-03-14T06:14:08.210555479Z,-41
,heltec_v3,75.2,window,67.17,1001.3,4,2026-03-14T06:14:38.828748654Z,-39
,heltec_v3,75.26,window,68.26,1001.3,4.05,2026-03-14T06:15:09.436478838Z,-39
,heltec_v3,75.23,window,72.24,1001.3,4.06,2026-03-14T06:15:40.042809951Z,-39
,heltec_v3,75.68,window,76.75,1001.28,4.05,2026-03-14T06:16:10.648371901Z,-41
,heltec_v3,75.46,window,73.59,1001.32,3.98,2026-03-14T06:16:41.256641615Z,-38
,heltec_v3,75.2,window,73.83,1001.38,4,2026-03-14T06:17:11.883564509Z,-39
,heltec_v3,75.13,window,71.41,1001.3,4.01,2026-03-14T06:17:42.465299879Z,-41
,heltec_v3,75.13,window,68.98,1001.35,4.07,2026-03-14T06:18:13.091935106Z,-38
,heltec_v3,75.74,window,78.56,1001.37,3.99,2026-03-14T06:18:43.705797258Z,-38
,heltec_v3,75.61,window,77.29,1001.34,4.03,2026-03-14T06:19:14.325888205Z,-38
,heltec_v3,75.67,window,69.64,1001.37,4.03,2026-03-14T06:19:44.949678416Z,-41
,heltec_v3,75.29,window,72.7,1001.34,4.01,2026-03-14T06:20:15.584752951Z,-38
,heltec_v3,75.75,window,70.98,1001.32,4.04,2026-03-14T06:20:46.224762199Z,-39
,heltec_v3,75.35,window,75.28,1001.37,3.99,2026-03-14T06:21:16.852009426Z,-38
,heltec_v3,75.74,window,74.57,1001.42,3.98,2026-03-14T06:21:47.478147144Z,-40
,heltec_v3,75.41,window,70.35,1001.43,4.01,2026-03-14T06:22:18.091859408Z,-41
,heltec_v3,75.52,window,70.65,1001.43,4.04,2026-03-14T06:22:48.686312915Z,-41
,heltec_v3,75.78,window,74.55,1001.41,4.04,2026-03-14T06:23:19.301505641Z,-38
,heltec_v3,75.57,window,80.4,1001.46,4.01,2026-03-14T06:23:49.908367416Z,-39
,heltec_v3,75.42,window,74.06,1001.45,3.94,2026-03-14T06:24:20.53862154Z,-39
,heltec_v3,75.49,window,73.12,1001.44,4.02,2026-03-14T06:24:51.151411931Z,-39
,heltec_v3,75.57,window,72.27,1001.48,3.99,2026-03-14T06:25:21.764054095Z,-38
,heltec_v3,75.87,window,77.91,1001.48,3.98,2026-03-14T06:25:52.381387417Z,-41
,heltec_v3,76.2,window,75.86,1001.46,3.91,2026-03-14T06:26:22.984063747Z,-39
,heltec_v3,75.37,window,70.29,1001.45,3.92,2026-03-14T06:26:53.617655681Z,-41
,heltec_v3,75.7,window,74.3,1001.49,3.85,2026-03-14T06:27:24.229702634Z,-39
,heltec_v3,75.71,window,73.05,1001.5,4.01,2026-03-14T06:27:54.840818575Z,-39
,heltec_v3,75.75,window,74.58,1001.55,3.96,2026-03-14T06:28:25.459564664Z,-38
,heltec_v3,75.67,window,71.05,1001.54,4.01,2026-03-14T06:28:56.089724131Z,-38
,heltec_v3,75.72,window,77.2,1001.51,3.84,2026-03-14T06:29:26.708671758Z,-39
,heltec_v3,76.1,window,72.91,1001.48,3.86,2026-03-14T06:29:57.334685517Z,-38
,heltec_v3,76.19,window,72.52,1001.49,3.87,2026-03-14T06:30:27.961307936Z,-40
,heltec_v3,76.32,window,70.19,1001.49,3.86,2026-03-14T06:30:58.574169088Z,-41
,heltec_v3,76.22,window,68.84,1001.52,3.91,2026-03-14T06:31:29.191843932Z,-41
,heltec_v3,75.62,window,72.92,1001.53,3.98,2026-03-14T06:31:59.806791096Z,-38
,heltec_v3,75.18,window,69.37,1001.55,4.01,2026-03-14T06:32:30.403668551Z,-38
,heltec_v3,75.33,window,67.77,1001.57,4.06,2026-03-14T06:33:01.004771917Z,-41
,heltec_v3,75.7,window,74.77,1001.58,3.95,2026-03-14T06:33:31.630216475Z,-38
,heltec_v3,75.66,window,69.34,1001.6,3.98,2026-03-14T06:34:02.245663158Z,-41
,heltec_v3,75.26,window,68.39,1001.57,3.96,2026-03-14T06:34:32.852916669Z,-39
,heltec_v3,75.06,window,70.66,1001.63,3.99,2026-03-14T06:35:03.464647284Z,-38
,heltec_v3,75.46,window,70.81,1001.66,3.96,2026-03-14T06:35:34.074438071Z,-41
,heltec_v3,75.68,window,75.59,1001.64,3.92,2026-03-14T06:36:04.67759983Z,-38
,heltec_v3,76.08,window,70.85,1001.67,3.78,2026-03-14T06:36:35.280523667Z,-38
,heltec_v3,76.35,window,70.32,1001.65,3.83,2026-03-14T06:37:06.110077057Z,-39
,heltec_v3,76.44,window,74.11,1001.67,3.86,2026-03-14T06:37:36.821188843Z,-41
,heltec_v3,76.46,window,70.86,1001.69,3.85,2026-03-14T06:38:07.419686228Z,-39
,heltec_v3,76.39,window,65.23,1001.73,3.86,2026-03-14T06:38:38.031700989Z,-41
,heltec_v3,75.97,window,73,1001.73,3.9,2026-03-14T06:39:08.665460561Z,-39
,heltec_v3,76.34,window,70.09,1001.75,3.88,2026-03-14T06:39:39.297374284Z,-41
,heltec_v3,76.18,window,68.55,1001.78,3.87,2026-03-14T06:40:09.892795849Z,-41
,heltec_v3,75.81,window,69.98,1001.72,3.99,2026-03-14T06:40:40.508654594Z,-41
,heltec_v3,75.51,window,74.35,1001.7,3.92,2026-03-14T06:41:11.122007629Z,-41
,heltec_v3,75.96,window,71.03,1001.77,3.88,2026-03-14T06:41:41.740708634Z,-41
,heltec_v3,75.88,window,75.22,1001.78,4.01,2026-03-14T06:42:12.34643269Z,-39
,heltec_v3,75.86,window,81.17,1001.83,3.87,2026-03-14T06:42:42.949204Z,-38
,heltec_v3,75.72,window,71.73,1001.81,3.95,2026-03-14T06:43:13.577202625Z,-39
,heltec_v3,75.55,window,73.31,1001.81,3.91,2026-03-14T06:43:44.2156858Z,-41
,heltec_v3,76.06,window,69.75,1001.84,3.88,2026-03-14T06:44:14.846818982Z,-40
,heltec_v3,75.83,window,70.81,1001.9,3.89,2026-03-14T06:44:45.487842726Z,-38
,heltec_v3,76.17,window,70.46,1001.89,3.88,2026-03-14T06:45:16.08306158Z,-38
,heltec_v3,76.21,window,66.72,1001.86,3.9,2026-03-14T06:45:46.705243087Z,-41
,heltec_v3,76.14,window,68.01,1001.88,3.91,2026-03-14T06:46:17.312981476Z,-41
,heltec_v3,75.86,window,79.96,1001.93,3.98,2026-03-14T06:46:47.937260252Z,-41
,heltec_v3,75.28,window,74.22,1001.89,3.95,2026-03-14T06:47:18.562682895Z,-41
,heltec_v3,75.76,window,82.06,1001.92,3.83,2026-03-14T06:47:49.174366848Z,-38
,heltec_v3,76.01,window,73.2,1001.87,3.78,2026-03-14T06:48:19.8085109Z,-38
,heltec_v3,76.04,window,70.72,1001.95,3.91,2026-03-14T06:48:50.43537578Z,-39
,heltec_v3,75.72,window,73.27,1001.96,3.87,2026-03-14T06:49:21.072032629Z,-39
,heltec_v3,75.59,window,73.4,1001.98,3.91,2026-03-14T06:49:51.672115222Z,-39
,heltec_v3,75.55,window,70.52,1001.99,3.98,2026-03-14T06:50:22.263166567Z,-40
,heltec_v3,75.25,window,74.18,1001.96,3.99,2026-03-14T06:50:52.888153461Z,-38
,heltec_v3,75.77,window,80.44,1001.96,3.93,2026-03-14T06:51:23.493558224Z,-38
,heltec_v3,75.58,window,72.54,1001.98,3.88,2026-03-14T06:51:54.101817101Z,-38
,heltec_v3,75.83,window,68.11,1001.95,3.83,2026-03-14T06:52:24.700756189Z,-38
,heltec_v3,76,window,72.56,1001.94,3.84,2026-03-14T06:52:55.300362577Z,-38
,heltec_v3,75.97,window,71.87,1001.97,3.87,2026-03-14T06:53:25.902754759Z,-38
,heltec_v3,75.86,window,68.3,1001.93,3.86,2026-03-14T06:53:56.486259701Z,-40
,heltec_v3,75.99,window,72.04,1001.93,3.92,2026-03-14T06:54:27.082734416Z,-40
,heltec_v3,75.84,window,72.26,1002,3.93,2026-03-14T06:54:57.703506838Z,-39
,heltec_v3,75.88,window,70.18,1001.95,3.87,2026-03-14T06:55:28.329216476Z,-38
,heltec_v3,76.01,window,76.7,1001.98,3.89,2026-03-14T06:55:58.930263727Z,-40
,heltec_v3,76,window,71.91,1001.96,3.88,2026-03-14T06:56:29.522411042Z,-38
,heltec_v3,75.63,window,69.18,1002,3.94,2026-03-14T06:57:00.149559146Z,-41
,heltec_v3,75.92,window,73.28,1001.99,3.94,2026-03-14T06:57:30.763957216Z,-38
,heltec_v3,76.01,window,68.15,1002.02,3.98,2026-03-14T06:58:01.364669326Z,-38
,heltec_v3,75.55,window,76.41,1002.03,3.96,2026-03-14T06:58:31.974160049Z,-38
,heltec_v3,75.88,window,77.99,1002,4,2026-03-14T06:59:02.592004614Z,-38
,heltec_v3,75.57,window,70.69,1002.05,3.96,2026-03-14T06:59:33.194920859Z,-38
,heltec_v3,75.99,window,74.88,1002.04,3.95,2026-03-14T07:00:03.806795015Z,-38
,heltec_v3,75.57,window,76.7,1002.03,4.05,2026-03-14T07:00:34.407642189Z,-38
,heltec_v3,75.49,window,73.68,1002.01,3.94,2026-03-14T07:01:05.045839163Z,-39
,heltec_v3,76.02,window,75.58,1002.02,3.98,2026-03-14T07:01:35.662429137Z,-39
,heltec_v3,75.39,window,73.69,1002.06,3.99,2026-03-14T07:02:06.26736734Z,-38
,heltec_v3,75.34,window,75.82,1002,3.97,2026-03-14T07:02:36.865087248Z,-38
,heltec_v3,75.82,window,79.97,1002.02,3.95,2026-03-14T07:03:07.505921623Z,-38
,heltec_v3,75.58,window,76.12,1002.02,3.94,2026-03-14T07:03:38.138195184Z,-39
,heltec_v3,75.77,window,76.03,1002.03,3.97,2026-03-14T07:04:08.758687397Z,-38
,heltec_v3,75.39,window,73.39,1002.02,4.05,2026-03-14T07:04:39.378205118Z,-38
,heltec_v3,75.32,window,73.37,1002.03,4,2026-03-14T07:05:09.990079901Z,-40
,heltec_v3,75.02,window,71.63,1002.08,4.06,2026-03-14T07:05:40.611289445Z,-38
,heltec_v3,74.94,window,75.88,1002.03,4.12,2026-03-14T07:06:11.198508411Z,-38
,heltec_v3,75.24,window,75.44,1002.07,4.06,2026-03-14T07:06:41.81569318Z,-41
,heltec_v3,75.45,window,68.62,1002.07,4,2026-03-14T07:07:12.460177552Z,-39
,heltec_v3,75.52,window,68.39,1002.06,4.05,2026-03-14T07:07:43.076050664Z,-38
,heltec_v3,75.32,window,73.73,1002.09,4.01,2026-03-14T07:08:13.695742182Z,-38
,heltec_v3,75.32,window,69.23,1002.12,3.96,2026-03-14T07:08:44.309854263Z,-41
,heltec_v3,75.1,window,74.46,1002.03,3.99,2026-03-14T07:09:14.92821086Z,-41
,heltec_v3,75.29,window,72.76,1002.04,3.98,2026-03-14T07:09:45.527490916Z,-40
,heltec_v3,75.46,window,73.28,1002.05,3.98,2026-03-14T07:10:16.142732456Z,-41
,heltec_v3,75.63,window,79.08,1002.03,3.97,2026-03-14T07:10:46.744370621Z,-41
,heltec_v3,76.16,window,72.9,1002.04,4.06,2026-03-14T07:11:17.367479377Z,-38
,heltec_v3,74.87,window,71.51,1002.07,4.13,2026-03-14T07:11:48.017615291Z,-40
,heltec_v3,74.68,window,75.87,1002.12,4.07,2026-03-14T07:12:18.622178678Z,-38
,heltec_v3,75.03,window,76.74,1002.11,4.07,2026-03-14T07:12:49.214687485Z,-38
,heltec_v3,75.49,window,75.81,1002.12,4,2026-03-14T07:13:19.819187939Z,-41
,heltec_v3,75.57,window,74.85,1002.11,4.01,2026-03-14T07:13:50.443289737Z,-38
,heltec_v3,75.54,window,77.63,1002.14,4.06,2026-03-14T07:14:21.043628253Z,-38
,heltec_v3,75.33,window,79.76,1002.12,4.09,2026-03-14T07:14:51.654916525Z,-39
,heltec_v3,75.05,window,75.19,1002.13,4.2,2026-03-14T07:15:22.298613838Z,-41
,heltec_v3,74.72,window,74.35,1002.19,4.11,2026-03-14T07:15:52.924714813Z,-38
,heltec_v3,74.39,window,69.79,1002.15,4.09,2026-03-14T07:16:23.543412383Z,-38
,heltec_v3,74.33,window,74.97,1002.17,4.17,2026-03-14T07:16:54.14025309Z,-38
,heltec_v3,74.71,window,76.87,1002.16,4.08,2026-03-14T07:17:24.726383482Z,-38
,heltec_v3,74.74,window,77.21,1002.15,4.08,2026-03-14T07:17:55.334901851Z,-38
,heltec_v3,74.66,window,73.9,1002.19,4.08,2026-03-14T07:18:25.917167315Z,-41
,heltec_v3,74.61,window,74.99,1002.17,4.08,2026-03-14T07:18:56.520121218Z,-41
,heltec_v3,74.9,window,74.72,1002.23,4.07,2026-03-14T07:19:27.118097391Z,-38
,heltec_v3,74.75,window,76.4,1002.21,4.07,2026-03-14T07:19:57.737888716Z,-39
,heltec_v3,74.62,window,77.44,1002.19,4.05,2026-03-14T07:20:28.330848459Z,-38
,heltec_v3,74.64,window,72.75,1002.21,4.05,2026-03-14T07:20:58.976846505Z,-38
,heltec_v3,74.46,window,71.81,1002.22,4.12,2026-03-14T07:21:29.560591594Z,-38
,heltec_v3,74.74,window,73.55,1002.19,4.08,2026-03-14T07:22:00.16324206Z,-40
,heltec_v3,74.95,window,68.34,1002.2,4.11,2026-03-14T07:22:30.786576856Z,-38
,heltec_v3,74.33,window,71.68,1002.25,4.22,2026-03-14T07:23:01.419292525Z,-38
,heltec_v3,74.07,window,72.69,1002.28,4.18,2026-03-14T07:23:32.022600939Z,-38
,heltec_v3,74.21,window,72.46,1002.3,4.19,2026-03-14T07:24:02.634508989Z,-38
,heltec_v3,74.28,window,73.56,1002.3,4.18,2026-03-14T07:24:33.232964325Z,-38
,heltec_v3,73.98,window,71.12,1002.21,4.22,2026-03-14T07:25:03.850764405Z,-38
,heltec_v3,74.46,window,69.57,1002.26,4.11,2026-03-14T07:25:34.471364876Z,-38
,heltec_v3,74.37,window,74.39,1002.23,4.22,2026-03-14T07:26:05.116771739Z,-38
,heltec_v3,73.87,window,72.33,1002.23,4.17,2026-03-14T07:26:35.720235425Z,-41
,heltec_v3,74.3,window,71.04,1002.26,4.11,2026-03-14T07:27:06.334581653Z,-39
,heltec_v3,74.04,window,73.76,1002.23,4.2,2026-03-14T07:27:36.956548265Z,-38
,heltec_v3,74.15,window,71.11,1002.25,4.16,2026-03-14T07:28:07.566367638Z,-38
,heltec_v3,74.16,window,76.86,1002.29,4.19,2026-03-14T07:28:38.177077829Z,-41
,heltec_v3,74.09,window,74.92,1002.27,4.15,2026-03-14T07:29:08.800264768Z,-38
,heltec_v3,74.08,window,73.8,1002.28,4.18,2026-03-14T07:29:39.415338607Z,-38
,heltec_v3,74.36,window,79.29,1002.31,4.21,2026-03-14T07:30:10.04293575Z,-38
,heltec_v3,74.41,window,74.17,1002.31,4.11,2026-03-14T07:30:40.656905878Z,-38
,heltec_v3,74.29,window,73.96,1002.35,4.14,2026-03-14T07:31:11.280389975Z,-38
,heltec_v3,74.44,window,73.87,1002.27,4.13,2026-03-14T07:31:41.884426876Z,-38
,heltec_v3,74.44,window,75.5,1002.31,4.15,2026-03-14T07:32:12.513357176Z,-39
,heltec_v3,73.86,window,72.71,1002.34,4.24,2026-03-14T07:32:43.122201253Z,-38
,heltec_v3,73.61,window,80.17,1002.38,4.26,2026-03-14T07:33:13.755016411Z,-39
,heltec_v3,74.19,window,75.2,1002.36,4.12,2026-03-14T07:33:44.365393803Z,-41
,heltec_v3,74.03,window,68.72,1002.33,4.14,2026-03-14T07:34:14.951380234Z,-39
,heltec_v3,74.09,window,71.58,1002.4,4.22,2026-03-14T07:34:45.548686455Z,-38
,heltec_v3,73.74,window,75.5,1002.32,4.16,2026-03-14T07:35:16.150353965Z,-38
,heltec_v3,74.1,window,73.3,1002.39,4.21,2026-03-14T07:35:46.767301916Z,-39
,heltec_v3,74.07,window,73.87,1002.38,4.24,2026-03-14T07:36:17.379177932Z,-38
,heltec_v3,73.72,window,73.95,1002.4,4.24,2026-03-14T07:36:48.000396966Z,-41
,heltec_v3,73.92,window,76.8,1002.43,4.28,2026-03-14T07:37:18.588265461Z,-38
,heltec_v3,74.05,window,71.56,1002.37,4.37,2026-03-14T07:37:49.178588641Z,-39
,heltec_v3,73.46,window,70.03,1002.4,4.4,2026-03-14T07:38:19.795976487Z,-38
,heltec_v3,73.53,window,84.73,1002.36,4.34,2026-03-14T07:38:50.445388357Z,-42
,heltec_v3,73.83,window,77.94,1002.33,4.28,2026-03-14T07:39:21.061798074Z,-39
,heltec_v3,73.23,window,69.98,1002.4,4.33,2026-03-14T07:39:51.674522919Z,-39
,heltec_v3,73.51,window,74.15,1002.37,4.32,2026-03-14T07:40:22.293458766Z,-38
,heltec_v3,73.02,window,71.27,1002.41,4.42,2026-03-14T07:40:52.946325113Z,-39
,heltec_v3,73.32,window,73.93,1002.42,4.33,2026-03-14T07:41:23.587141431Z,-40
,heltec_v3,73.15,window,71.82,1002.4,4.35,2026-03-14T07:41:54.199631451Z,-41
,heltec_v3,73.47,window,71.48,1002.42,4.36,2026-03-14T07:42:24.818036341Z,-41
,heltec_v3,72.61,window,72.74,1002.48,4.46,2026-03-14T07:42:55.443745626Z,-38
,heltec_v3,72.58,window,70.61,1002.51,4.48,2026-03-14T07:43:26.039785123Z,-38
,heltec_v3,73.03,window,74.06,1002.46,4.4,2026-03-14T07:43:56.670656945Z,-38
,heltec_v3,73.31,window,73.99,1002.43,4.39,2026-03-14T07:44:27.283211285Z,-38
,heltec_v3,73.05,window,74.73,1002.44,4.4,2026-03-14T07:44:57.889258398Z,-41
,heltec_v3,72.74,window,75.13,1002.43,4.47,2026-03-14T07:45:28.49924903Z,-40
,heltec_v3,72.64,window,75.13,1002.42,4.51,2026-03-14T07:45:59.13569835Z,-38
,heltec_v3,72.56,window,80.66,1002.45,4.48,2026-03-14T07:46:29.755876915Z,-38
,heltec_v3,72.39,window,79.36,1002.41,4.52,2026-03-14T07:47:00.383128348Z,-41
,heltec_v3,72.05,window,75.87,1002.43,4.57,2026-03-14T07:47:30.978340607Z,-39
,heltec_v3,71.33,window,72.75,1002.44,4.79,2026-03-14T07:48:01.60519569Z,-41
,heltec_v3,70.87,window,75.03,1002.49,4.88,2026-03-14T07:48:32.239897433Z,-39
,heltec_v3,70.77,window,72.21,1002.5,5,2026-03-14T07:49:02.867610609Z,-41
,heltec_v3,70.48,window,77.5,1002.46,4.99,2026-03-14T07:49:33.494382584Z,-39
