#group,false,false,false,false,false
#datatype,double,string,string,string,dateTime:RFC3339
#default,,,,,
,air_quality_band,air_quality_text,source,station,time
,1,Low,tfl_api,Gloucester Road,2026-03-11T19:32:35.190902016Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T19:37:36.774437377Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T19:42:39.405734155Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T19:47:40.145877599Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T19:52:41.107913771Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T19:57:41.871603374Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T20:02:42.586427837Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T20:07:43.465091038Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T20:12:44.252246399Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T20:17:45.703069482Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T20:22:46.513155227Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T20:27:49.319654901Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T20:32:50.978681118Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T20:37:51.693724882Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T20:42:54.05541616Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T20:47:54.783890549Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T20:52:57.0556946Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T20:57:57.789764989Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T21:02:58.622234582Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T21:07:59.538476663Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T21:13:00.354574824Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T21:18:01.173433008Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T21:23:01.886055231Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T21:28:03.630313045Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T21:33:04.572193495Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T21:38:05.352412355Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T21:43:06.092453571Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T21:48:06.803962276Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T21:53:07.531474727Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T21:58:09.283103102Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T22:03:10.089108324Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T22:08:10.797420151Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T22:13:11.495008178Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T22:18:12.264448576Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T22:23:12.971314741Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T22:28:13.661193782Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T22:33:14.305714017Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T22:38:15.089443172Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T22:43:15.781702358Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T22:48:19.193982278Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T22:53:20.507586946Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T22:58:21.263002244Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T23:03:22.401029814Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T23:08:24.666068049Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T23:13:25.403936349Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T23:18:26.10705343Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T23:23:26.83511117Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T23:28:27.497529751Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T23:33:28.197653082Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T23:38:28.913316649Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T23:43:29.608041955Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T23:48:30.215137445Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T23:53:31.025308346Z
,1,Low,tfl_api,Gloucester Road,2026-03-11T23:58:31.776405812Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T00:00:38.310815424Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T00:05:38.948482564Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T00:10:39.637171633Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T00:15:40.322295586Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T00:20:41.680818709Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T00:25:42.48576961Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T00:30:43.167493864Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T00:40:59.471607237Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T00:46:00.152676706Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T00:51:00.832402595Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T00:56:01.473300873Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T01:01:02.218279045Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T01:06:03.004297963Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T01:11:03.698095578Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T01:16:04.390095874Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T01:21:05.032120373Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T01:31:21.218462093Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T01:41:37.396129468Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T01:46:38.046256833Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T01:51:38.711873786Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T01:56:39.40828721Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T02:01:40.099479969Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T02:06:40.751954484Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T02:11:41.399716093Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T02:16:42.044835745Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T02:21:42.734841524Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T02:26:43.382001952Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T02:31:44.030984957Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T02:36:44.754567075Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T02:41:45.423098905Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T02:52:01.89575483Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T02:57:02.599553436Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T03:02:03.59139314Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T03:07:04.39780521Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T03:12:05.117228241Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T03:17:05.779707756Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T03:22:06.402199173Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T03:27:07.126063941Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T03:37:23.366838822Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T03:42:24.059825903Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T03:47:24.702642068Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T03:52:25.379285037Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T03:57:26.310470209Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T04:02:26.964648433Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T04:07:28.350491836Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T04:12:29.01389034Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T04:17:29.647956395Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T04:22:30.329970954Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T04:27:30.956674887Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T04:32:31.64018124Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T04:37:32.301260076Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T04:42:32.990510742Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T04:47:33.664302964Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T04:57:50.047146798Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T05:02:50.653819848Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T05:07:51.268918466Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T05:12:51.921059774Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T05:17:52.64947728Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T05:22:53.291793387Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T05:27:53.981617592Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T05:32:54.879215074Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T05:37:55.59357909Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T05:42:56.325161016Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T05:47:57.069143222Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T05:52:57.800323923Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T05:57:58.553320712Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T06:02:59.163262953Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T06:07:59.840759061Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T06:13:00.600202596Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T06:18:01.285534846Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T06:23:02.051391396Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T06:28:02.817959021Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T06:33:03.503743076Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T06:38:04.204648896Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T06:43:04.986722092Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T06:53:21.33902562Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T07:03:37.753638224Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T07:08:38.568832504Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T07:13:39.235626152Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T07:18:39.875094451Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T07:23:40.636256373Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T07:28:41.477337951Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T07:33:42.306202665Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T07:38:43.285587202Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T07:43:44.205441505Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T07:48:44.920860911Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T07:53:45.560246663Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T07:58:46.378044096Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T08:03:47.075961084Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T08:08:47.700716377Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T08:13:52.003040007Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T08:18:52.601603076Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T08:23:53.201287991Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T08:28:53.829958192Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T08:33:54.417609168Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T08:38:55.094569623Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T08:43:55.778944741Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T08:48:56.422186274Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T08:59:12.683785285Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T09:04:14.013804093Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T09:09:14.855282769Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T09:14:15.792462552Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T09:19:16.440867494Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T09:24:17.046501569Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T09:29:17.937886623Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T09:34:18.801352831Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T09:39:20.241032208Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T09:44:21.003522727Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T09:49:21.659380266Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T09:54:22.723124508Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T09:59:24.687302786Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T10:04:25.962199159Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T10:09:26.68595384Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T10:14:27.725305553Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T10:19:31.087605123Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T10:24:32.375726313Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T10:29:33.52180716Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T10:34:34.197128812Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T10:39:34.994627775Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T10:44:35.759306303Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T10:49:37.057609021Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T10:54:37.835436285Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T10:59:38.540319765Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T11:04:39.840989465Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T11:09:43.024669989Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T11:14:43.839067024Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T11:19:44.934355622Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T11:30:02.503089561Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T11:35:03.260363996Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T11:40:04.085296097Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T11:45:08.55235736Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T11:50:10.744493874Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T11:55:11.460052084Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T12:00:15.91234741Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T12:05:17.028063544Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T12:10:18.908634878Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T12:20:36.966605055Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T12:30:58.327013793Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T12:36:00.349218972Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T12:41:01.191945763Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T12:46:01.924399276Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T12:51:04.17875173Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T12:56:04.965813578Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T13:01:05.657852826Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T13:06:06.536380229Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T13:11:07.180186626Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T13:16:07.803769201Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T13:21:08.657109019Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T13:26:09.740260186Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T13:31:12.474530188Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T13:36:13.973063814Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T13:41:15.435159146Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T13:46:31.996238236Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T13:51:32.785337501Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T13:56:33.451009777Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T14:01:34.166487106Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T14:06:35.173370086Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T14:11:36.156585847Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T14:16:37.442802059Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T14:26:55.354907714Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T14:31:56.035204751Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T14:36:56.873161852Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T14:41:57.713449093Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T14:46:58.576130567Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T14:51:59.553270579Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T14:57:00.702674503Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T15:02:01.523849497Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T15:07:02.275062671Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T15:12:03.511397839Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T15:17:04.647991334Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T15:22:05.428298433Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T15:27:06.241109493Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T15:32:06.971645431Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T15:37:07.914138506Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T15:42:10.022102035Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T15:47:11.061725195Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T15:52:11.862749611Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T15:57:12.880316011Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T16:02:14.211529542Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T16:07:14.914996325Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T16:12:15.598676621Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T16:17:16.711729738Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T16:22:17.413097303Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T16:27:18.131111928Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T16:32:18.965026609Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T16:37:19.617558895Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T16:42:20.386642026Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T16:47:21.048855478Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T16:52:21.704765702Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T16:57:22.36950718Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T17:02:23.038100384Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T17:07:23.816067108Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T17:12:28.080245169Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T17:17:30.021174416Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T17:22:31.449651323Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T17:27:32.788473524Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T17:32:33.878632326Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T17:37:34.584706229Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T17:42:35.30961146Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T17:47:35.949029004Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T17:52:36.57459976Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T17:57:37.406860838Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T18:02:38.044568582Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T18:07:38.706327629Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T18:12:39.531348582Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T18:17:40.207653135Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T18:22:40.87518876Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T18:27:41.969508743Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T18:32:48.435979108Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T18:37:49.273387301Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T18:42:49.981636638Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T18:47:50.751610964Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T18:52:51.38377737Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T18:57:52.145124101Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T19:02:52.837970652Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T19:07:53.440885015Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T19:12:54.092986392Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T19:17:54.999431674Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T19:22:55.775739528Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T19:27:56.448354898Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T19:33:01.825372957Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T19:38:03.111146177Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T19:43:07.681680644Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T19:48:09.144601728Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T19:53:09.988900369Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T19:58:11.692662827Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T20:03:12.697956445Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T20:08:13.831775438Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T20:13:14.67485526Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T20:18:15.612022126Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T20:23:16.309576512Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T20:28:17.14421052Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T20:33:17.921524789Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T20:38:18.635029566Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T20:43:19.49979127Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T20:48:20.213039397Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T20:53:20.917064631Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T20:58:22.29499886Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T21:03:22.998874798Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T21:08:23.681467211Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T21:13:24.532247233Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T21:18:25.291994311Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T21:23:26.051880657Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T21:28:29.949107948Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T21:33:30.680537399Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T21:38:31.334382006Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T21:43:35.308501413Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T21:48:36.010578516Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T21:53:36.633445639Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T21:58:37.405325975Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T22:03:38.08673066Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T22:08:38.713666944Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T22:13:39.375587846Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T22:18:40.021715465Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T22:23:40.80243542Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T22:28:41.496118367Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T22:33:42.199514011Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T22:38:42.864930537Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T22:43:43.625896278Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T22:48:44.414520412Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T22:53:45.068222633Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T22:58:45.73717844Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T23:03:46.411268386Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T23:08:47.057545613Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T23:13:47.850190984Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T23:18:48.491603328Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T23:23:49.184422971Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T23:28:50.025444953Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T23:33:50.944501956Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T23:38:53.297717424Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T23:43:53.958475362Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T23:48:54.590519083Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T23:53:55.489566433Z
,1,Low,tfl_api,Gloucester Road,2026-03-14T23:58:56.166344697Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T00:03:32.444355271Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T00:08:33.176180455Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T00:13:34.11104788Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T00:18:34.867205803Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T00:23:35.547947214Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T00:28:36.294609725Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T00:33:36.978447471Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T00:38:37.682965148Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T00:43:38.345999005Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T00:48:38.95310101Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T00:53:39.606144368Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T00:58:40.279741932Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T01:03:41.044469984Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T01:08:41.715765403Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T01:13:42.679890279Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T01:18:43.340249538Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T01:23:44.02308192Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T01:28:44.680912585Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T01:33:45.352513745Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T01:38:46.357729419Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T01:43:47.052231768Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T01:48:47.686505364Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T01:53:48.379121133Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T01:58:48.993985343Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T02:03:51.304072406Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T02:08:52.031928147Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T02:13:52.760547674Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T02:18:53.451067958Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T02:23:54.080497082Z
